date,upc,description,quantity_sold,price,unit_cost,_size,unit_of_measure
2021-02-07,85631200277,fairlife 2% rf milk,1.0,5.49,3.24,52,ea
2021-02-07,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-07,9396600021,ov milk uht 2% og2,1.0,2.99,2.85,32,oz
2021-02-07,7495802558,cv mozz whl milk shredd,3.0,3.79,2.21,OZ,oz
2021-02-08,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.45,32,OZ
2021-02-08,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.98,32,OZ
2021-02-08,85631200277,fairlife 2% rf milk,2.0,5.49,3.24,52,ea
2021-02-08,7495802558,cv mozz whl milk shredd,1.0,3.79,2.21,OZ,oz
2021-02-09,1570016144,viva skim milk 1gal,1.0,2.99,1.81,128,OZ
2021-02-09,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.45,32,OZ
2021-02-09,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-09,74236526425,hrzn milk 2% uht og2,2.0,6.99,5.0,64,ea
2021-02-09,74236526445,horizon whole milk,1.0,6.99,5.0,64,ea
2021-02-09,4190007666,mg 2% milk pint,3.0,1.99,0.63,,OZ
2021-02-10,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.48,32,OZ
2021-02-10,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-10,74236526425,hrzn milk 2% uht og2,5.0,6.99,3.83,64,ea
2021-02-10,85505700805,green goat whole milk,1.0,7.99,4.56,,
2021-02-10,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-10,9396600021,ov milk uht 2% og2,3.0,2.99,2.85,32,oz
2021-02-10,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-11,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-11,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.98,32,OZ
2021-02-11,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.48,32,OZ
2021-02-11,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.05,64,OZ
2021-02-11,81162002016,fa!rlife hole milk,1.0,5.99,3.24,52,ea
2021-02-11,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-02-11,2529360039,silk soy milk plain,1.0,5.49,3.47,64,
2021-02-11,9396600021,ov milk uht 2% og2,2.0,2.99,2.85,32,oz
2021-02-11,74236526425,hrzn milk 2% uht og2,3.0,6.99,3.83,64,ea
2021-02-11,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-12,1570010320,mg buttermilk,1.0,0.49,0.26,8,OZ
2021-02-12,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-12,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-02-12,74236526425,hrzn milk 2% uht og2,1.0,6.99,3.83,64,ea
2021-02-12,85631200279,fairlife 2% choc milk,1.0,5.49,2.87,52,oz
2021-02-12,9396600021,ov milk uht 2% og2,1.0,2.99,2.85,32,oz
2021-02-12,4190007666,mg 2% milk pint,2.0,1.99,0.63,,OZ
2021-02-13,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-13,1570016244,viva 1/2 gal ff milk,3.0,2.99,1.98,32,OZ
2021-02-13,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.05,64,OZ
2021-02-13,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.48,32,OZ
2021-02-13,74236526402,hrzn milk lactose free,4.0,6.99,4.41,64 OZ,OZ
2021-02-13,85631200277,fairlife 2% rf milk,2.0,5.49,3.35,52,ea
2021-02-13,85631200279,fairlife 2% choc milk,1.0,5.49,2.87,52,oz
2021-02-13,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-13,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-13,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-14,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-02-14,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-02-14,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-14,9396600021,ov milk uht 2% og2,1.0,2.99,2.85,32,oz
2021-02-14,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-14,7495802558,cv mozz whl milk shredd,3.0,3.79,1.92,OZ,oz
2021-02-14,74236526445,horizon whole milk,1.0,6.99,3.83,64,ea
2021-02-14,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-02-15,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-15,2529360090,silk soy milk plain asept,2.0,3.99,2.43,32 OZ,OZ
2021-02-15,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-15,81162002016,fa!rlife hole milk,1.0,5.99,3.24,52,ea
2021-02-15,19064664101,oatly oat milk original,3.0,6.99,4.19,OZ,
2021-02-15,9396600220,ov milk nf lacts free og2,3.0,7.99,5.23,64,OZ
2021-02-15,9396600021,ov milk uht 2% og2,1.0,2.99,2.85,32,oz
2021-02-15,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-15,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-02-15,74236526445,horizon whole milk,4.0,6.99,3.83,64,ea
2021-02-16,1570010320,mg buttermilk,1.0,0.49,0.26,8,OZ
2021-02-16,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.05,64,OZ
2021-02-16,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.48,32,OZ
2021-02-16,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-02-16,74236526445,horizon whole milk,1.0,6.99,3.83,64,ea
2021-02-16,85631200277,fairlife 2% rf milk,2.0,5.49,3.35,52,ea
2021-02-16,2529360023,silk soy milk unswt,1.0,5.49,2.97,64,
2021-02-16,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-02-16,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-17,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-17,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.48,32,OZ
2021-02-17,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-17,74236526402,hrzn milk lactose free,3.0,6.99,4.41,64 OZ,OZ
2021-02-17,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-02-17,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-02-17,9396600220,ov milk nf lacts free og2,2.0,7.99,5.23,64,OZ
2021-02-18,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.48,32,OZ
2021-02-18,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-18,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-02-18,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-18,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-18,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-02-18,74236526425,hrzn milk 2% uht og2,1.0,6.99,5.0,64,ea
2021-02-18,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-02-19,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-19,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-19,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.48,32,OZ
2021-02-19,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-19,2529360023,silk soy milk unswt,1.0,5.49,2.97,64,
2021-02-19,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-19,4190007666,mg 2% milk pint,2.0,1.99,0.63,,OZ
2021-02-19,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-19,74236526445,horizon whole milk,2.0,6.99,5.0,64,ea
2021-02-20,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-20,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-20,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-02-20,2529360023,silk soy milk unswt,1.0,5.49,2.97,64,
2021-02-20,76352800015,prm milk 2% midnt choclt,1.0,3.29,1.67,12,
2021-02-20,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-02-20,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-02-20,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-20,74236526425,hrzn milk 2% uht og2,2.0,6.99,5.0,64,ea
2021-02-20,74236526445,horizon whole milk,2.0,6.99,5.0,64,ea
2021-02-21,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-21,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.98,32,OZ
2021-02-21,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.48,32,OZ
2021-02-21,76352800015,prm milk 2% midnt choclt,2.0,3.29,1.67,12,
2021-02-21,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-02-21,74236526402,hrzn milk lactose free,3.0,6.99,4.41,64 OZ,OZ
2021-02-21,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-02-21,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-02-21,81363602188,califa oat milk unswtnd,1.0,6.99,4.62,48,oz
2021-02-21,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-02-22,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.48,32,OZ
2021-02-22,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-02-22,74236526445,horizon whole milk,5.0,6.99,4.04,64,ea
2021-02-22,85505700805,green goat whole milk,1.0,7.99,4.56,,
2021-02-22,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-22,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-23,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.48,32,OZ
2021-02-23,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-23,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-23,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-02-23,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-02-23,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-02-23,76352800015,prm milk 2% midnt choclt,1.0,3.29,1.67,12,
2021-02-23,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-02-24,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.48,32,OZ
2021-02-24,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-02-24,81363602188,califa oat milk unswtnd,2.0,6.99,4.62,48,oz
2021-02-24,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-02-24,4190007666,mg 2% milk pint,2.0,1.99,0.63,,OZ
2021-02-24,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-24,76352800015,prm milk 2% midnt choclt,2.0,3.29,1.67,12,
2021-02-24,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-02-24,74236526445,horizon whole milk,3.0,6.99,4.04,64,ea
2021-02-25,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.98,32,OZ
2021-02-25,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-25,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.48,32,OZ
2021-02-25,76352800015,prm milk 2% midnt choclt,1.0,3.29,1.67,12,
2021-02-25,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-02-25,81363602188,califa oat milk unswtnd,1.0,6.99,4.62,48,oz
2021-02-25,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-02-25,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-02-25,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-26,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-26,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-02-26,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.48,32,OZ
2021-02-26,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-02-26,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-02-26,76352800015,prm milk 2% midnt choclt,2.0,3.29,1.67,12,
2021-02-26,7495802558,cv mozz whl milk shredd,3.0,3.79,1.92,OZ,oz
2021-02-26,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-02-26,4190007666,mg 2% milk pint,3.0,1.99,0.63,,OZ
2021-02-26,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-02-27,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-02-27,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-02-27,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-02-27,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-02-27,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-02-27,74236526425,hrzn milk 2% uht og2,4.0,6.99,4.04,64,ea
2021-02-27,74236526495,horizon whole milk,3.0,6.99,4.94,64 OZ,
2021-02-27,2529360023,silk soy milk unswt,1.0,5.49,3.47,64,
2021-02-27,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-27,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-28,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.48,32,OZ
2021-02-28,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-02-28,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-02-28,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-02-28,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-02-28,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-02-28,74236526495,horizon whole milk,3.0,6.99,4.94,64 OZ,
2021-03-01,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-03-01,2529360039,silk soy milk plain,1.0,5.49,3.47,64,
2021-03-01,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-03-01,85631200277,fairlife 2% rf milk,2.0,5.49,2.99,52,ea
2021-03-01,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-03-01,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-03-02,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-03-02,1570016144,viva skim milk 1gal,1.0,2.99,2.06,128,OZ
2021-03-02,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-03-02,74236526495,horizon whole milk,5.0,6.99,4.94,64 OZ,
2021-03-02,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-03-03,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.48,32,OZ
2021-03-03,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.05,64,OZ
2021-03-03,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-03-03,85631200279,fairlife 2% choc milk,1.0,5.49,3.35,52,oz
2021-03-03,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-03-03,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-03-03,74236526495,horizon whole milk,3.0,6.99,4.94,64 OZ,
2021-03-04,1570010320,mg buttermilk,7.0,0.49,0.26,8,OZ
2021-03-04,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.98,32,OZ
2021-03-04,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-03-04,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-03-04,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-03-04,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-03-05,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.48,32,OZ
2021-03-05,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.98,32,OZ
2021-03-05,74236526495,horizon whole milk,1.0,6.99,4.94,64 OZ,
2021-03-05,2529360023,silk soy milk unswt,1.0,5.49,3.47,64,
2021-03-05,4190007666,mg 2% milk pint,1.0,1.99,0.63,,OZ
2021-03-05,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-03-06,1570012225,mg old style buttermilk,3.0,3.49,1.97,32 OZ,OZ
2021-03-06,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.98,32,OZ
2021-03-06,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.06,64,OZ
2021-03-06,1570016255,viva 1/2 gal 2% milk,4.0,2.99,1.48,32,OZ
2021-03-06,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-03-06,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-03-06,74236526445,horizon whole milk,1.0,6.99,4.04,64,ea
2021-03-06,81363602188,califa oat milk unswtnd,1.0,6.99,4.62,48,oz
2021-03-06,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-03-07,1570012225,mg old style buttermilk,1.0,3.49,1.97,32 OZ,OZ
2021-03-07,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.48,32,OZ
2021-03-07,81162002016,fa!rlife hole milk,2.0,5.99,3.35,52,ea
2021-03-07,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-03-07,4190007666,mg 2% milk pint,3.0,1.99,0.64,,OZ
2021-03-08,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.06,64,OZ
2021-03-08,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.49,32,OZ
2021-03-08,81162002016,fa!rlife hole milk,1.0,5.99,3.35,52,ea
2021-03-08,74236526425,hrzn milk 2% uht og2,2.0,6.99,4.04,64,ea
2021-03-08,74236526495,horizon whole milk,1.0,6.99,4.94,64 OZ,
2021-03-08,4190007666,mg 2% milk pint,1.0,1.99,0.64,,OZ
2021-03-09,1570012225,mg old style buttermilk,1.0,3.49,1.97,32 OZ,OZ
2021-03-09,1570016144,viva skim milk 1gal,2.0,2.99,1.85,128,OZ
2021-03-09,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.49,32,OZ
2021-03-09,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.99,32,OZ
2021-03-09,74236526445,horizon whole milk,2.0,6.99,4.04,64,ea
2021-03-09,74236526495,horizon whole milk,6.0,6.99,4.94,64 OZ,
2021-03-09,85505700805,green goat whole milk,2.0,7.99,4.56,,
2021-03-09,85631200277,fairlife 2% rf milk,3.0,5.49,2.99,52,ea
2021-03-09,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-03-09,4190007666,mg 2% milk pint,2.0,1.99,0.64,,OZ
2021-03-10,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.49,32,OZ
2021-03-10,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-03-10,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.06,64,OZ
2021-03-10,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-03-10,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-03-10,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-03-10,9396600220,ov milk nf lacts free og2,1.0,7.99,5.23,64,OZ
2021-03-10,4190007666,mg 2% milk pint,1.0,1.99,0.64,,OZ
2021-03-10,7495802558,cv mozz whl milk shredd,2.0,3.79,1.92,OZ,oz
2021-03-10,74236526425,hrzn milk 2% uht og2,1.0,6.99,4.04,64,ea
2021-03-10,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-03-11,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.49,32,OZ
2021-03-11,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-03-11,7495802558,cv mozz whl milk shredd,2.0,3.79,1.92,OZ,oz
2021-03-11,74236526402,hrzn milk lactose free,2.0,6.99,4.41,64 OZ,OZ
2021-03-11,74236526495,horizon whole milk,3.0,6.99,4.94,64 OZ,
2021-03-12,1570016144,viva skim milk 1gal,3.0,2.99,2.1,128,OZ
2021-03-12,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.06,64,OZ
2021-03-12,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.99,32,OZ
2021-03-12,1570016255,viva 1/2 gal 2% milk,5.0,2.99,1.49,32,OZ
2021-03-12,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-03-12,2529360090,silk soy milk plain asept,1.0,3.99,2.5,32 OZ,OZ
2021-03-12,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-03-12,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-03-12,74236526425,hrzn milk 2% uht og2,5.0,6.99,5.0,64,ea
2021-03-12,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-03-12,7495802558,cv mozz whl milk shredd,2.0,3.79,1.92,OZ,oz
2021-03-13,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.49,32,OZ
2021-03-13,74236526402,hrzn milk lactose free,2.0,6.99,4.41,64 OZ,OZ
2021-03-13,74236526425,hrzn milk 2% uht og2,1.0,6.99,5.0,64,ea
2021-03-13,81162002016,fa!rlife hole milk,2.0,5.99,2.99,52,ea
2021-03-13,9396600091,ov milk whole uht og2,2.0,4.59,2.85,32,OZ
2021-03-13,7403004550,galbani whl milk ricott,1.0,6.49,2.71,OZ,
2021-03-13,4190007666,mg 2% milk pint,2.0,1.99,0.64,,OZ
2021-03-13,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-03-14,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-03-14,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.06,64,OZ
2021-03-14,1570016255,viva 1/2 gal 2% milk,2.0,2.99,1.49,32,OZ
2021-03-14,74236526425,hrzn milk 2% uht og2,2.0,6.99,5.0,64,ea
2021-03-14,81162002016,fa!rlife hole milk,1.0,5.99,2.99,52,ea
2021-03-14,85631200279,fairlife 2% choc milk,1.0,5.49,2.99,52,oz
2021-03-14,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-03-14,19064664101,oatly oat milk original,5.0,6.99,4.19,OZ,
2021-03-14,4190007666,mg 2% milk pint,3.0,1.99,0.64,,OZ
2021-03-15,1570010320,mg buttermilk,4.0,0.49,0.26,8,OZ
2021-03-15,1570016144,viva skim milk 1gal,1.0,2.99,2.1,128,OZ
2021-03-15,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.99,32,OZ
2021-03-15,1570016251,viva 1/2 gal 1% milk,1.0,2.99,2.06,64,OZ
2021-03-15,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.49,32,OZ
2021-03-15,81162002016,fa!rlife hole milk,1.0,5.99,2.99,52,ea
2021-03-15,81363602188,califa oat milk unswtnd,1.0,6.99,3.76,48,oz
2021-03-15,74236526425,hrzn milk 2% uht og2,3.0,6.99,5.0,64,ea
2021-03-15,74236526495,horizon whole milk,2.0,6.99,4.94,64 OZ,
2021-03-15,74236526402,hrzn milk lactose free,4.0,6.99,4.41,64 OZ,OZ
2021-03-15,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-03-15,85631200279,fairlife 2% choc milk,2.0,5.49,2.99,52,oz
2021-03-15,19064664101,oatly oat milk original,1.0,6.99,4.19,OZ,
2021-03-15,2640041767,drigld strawberry milk,2.0,1.99,1.18,14 OZ,
2021-03-16,1570016144,viva skim milk 1gal,1.0,2.99,2.1,128,OZ
2021-03-16,1570016244,viva 1/2 gal ff milk,2.0,2.99,1.99,32,OZ
2021-03-16,1570016255,viva 1/2 gal 2% milk,6.0,2.99,1.49,32,OZ
2021-03-16,1570010320,mg buttermilk,3.0,0.49,0.26,8,OZ
2021-03-16,74236526425,hrzn milk 2% uht og2,5.0,6.99,5.0,64,ea
2021-03-16,74236526495,horizon whole milk,4.0,6.99,4.94,64 OZ,
2021-03-16,85631200277,fairlife 2% rf milk,1.0,5.49,2.99,52,ea
2021-03-16,85631200279,fairlife 2% choc milk,1.0,5.49,2.99,52,oz
2021-03-16,19064664102,oatly oat milk low fat,2.0,6.99,4.19,,
2021-03-16,9396600091,ov milk whole uht og2,1.0,4.59,2.85,32,OZ
2021-03-16,9396600220,ov milk nf lacts free og2,1.0,7.99,5.23,64,OZ
2021-03-17,1570016255,viva 1/2 gal 2% milk,3.0,2.99,1.49,32,OZ
2021-03-17,1570016144,viva skim milk 1gal,1.0,2.99,2.1,128,OZ
2021-03-17,74236526402,hrzn milk lactose free,2.0,6.99,4.41,64 OZ,OZ
2021-03-17,81363602188,califa oat milk unswtnd,4.0,6.99,3.76,48,oz
2021-03-17,85631200279,fairlife 2% choc milk,1.0,5.49,2.99,52,oz
2021-03-17,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-03-17,2529360039,silk soy milk plain,2.0,5.49,3.47,64,
2021-03-17,4190007666,mg 2% milk pint,1.0,1.99,0.64,,OZ
2021-03-17,7495802558,cv mozz whl milk shredd,1.0,3.79,1.92,OZ,oz
2021-03-18,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.49,32,OZ
2021-03-18,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.99,32,OZ
2021-03-18,1570010320,mg buttermilk,3.0,0.49,0.26,8,OZ
2021-03-18,2529360039,silk soy milk plain,1.0,5.49,3.47,64,
2021-03-18,81162002016,fa!rlife hole milk,2.0,5.99,2.99,52,ea
2021-03-18,85631200277,fairlife 2% rf milk,1.0,5.49,3.35,52,ea
2021-03-18,9396600091,ov milk whole uht og2,1.0,4.59,2.85,32,OZ
2021-03-18,19064664102,oatly oat milk low fat,2.0,6.99,4.19,,
2021-03-18,4190007666,mg 2% milk pint,1.0,1.99,0.64,,OZ
2021-03-18,74236526402,hrzn milk lactose free,1.0,6.99,4.41,64 OZ,OZ
2021-03-18,74236526425,hrzn milk 2% uht og2,3.0,6.99,4.04,64,ea
2021-03-19,1570016255,viva 1/2 gal 2% milk,1.0,2.99,1.49,32,OZ
2021-03-19,1570016251,viva 1/2 gal 1% milk,2.0,2.99,2.06,64,OZ
2021-03-19,1570016244,viva 1/2 gal ff milk,1.0,2.99,1.99,32,OZ
2021-03-19,1570016144,viva skim milk 1gal,2.0,2.99,2.1,128,OZ
2021-03-19,1570010320,mg buttermilk,2.0,0.49,0.26,8,OZ
2021-03-19,2529360023,silk soy milk unswt,1.0,5.49,3.47,64,
2021-03-19,2640041767,drigld strawberry milk,1.0,1.99,1.18,14 OZ,
2021-03-19,9396600091,ov milk whole uht og2,1.0,4.59,2.85,32,OZ
